timestamp,open,high,low,close,volume
2026-07-25 12:15:00+00:00,64062.01,64066.0,64044.33,64050.0,32.28148
2026-07-25 12:30:00+00:00,64050.01,64094.84,64043.0,64093.99,36.14463
2026-07-25 12:45:00+00:00,64093.99,64123.8,64093.99,64123.8,42.82892
2026-07-25 13:00:00+00:00,64123.8,64136.42,64117.37,64130.97,51.5159
2026-07-25 13:15:00+00:00,64130.96,64136.45,64106.74,64132.0,35.13092
2026-07-25 13:30:00+00:00,64132.01,64200.0,64116.97,64199.98,67.42031
2026-07-25 13:45:00+00:00,64199.98,64267.78,64143.0,64172.0,131.39878
2026-07-25 14:00:00+00:00,64172.01,64174.24,64126.0,64173.0,78.39699
2026-07-25 14:15:00+00:00,64172.99,64182.0,64136.0,64160.81,62.59951
2026-07-25 14:30:00+00:00,64160.82,64204.59,64160.81,64197.98,61.40563
2026-07-25 14:45:00+00:00,64197.98,64217.09,64175.01,64214.04,67.8011
2026-07-25 15:00:00+00:00,64214.05,64258.45,64188.38,64245.14,53.21574
2026-07-25 15:15:00+00:00,64245.15,64272.0,64200.0,64200.01,51.15753
2026-07-25 15:30:00+00:00,64200.01,64242.61,64183.01,64215.56,52.63838
2026-07-25 15:45:00+00:00,64215.56,64217.73,64169.99,64182.0,36.96864
2026-07-25 16:00:00+00:00,64182.01,64208.5,64153.78,64208.0,41.06609
2026-07-25 16:15:00+00:00,64207.99,64208.0,64123.0,64142.26,38.78228
2026-07-25 16:30:00+00:00,64142.26,64203.0,64142.14,64202.99,22.07227
2026-07-25 16:45:00+00:00,64203.0,64241.71,64190.0,64206.6,24.68964
2026-07-25 17:00:00+00:00,64206.61,64236.0,64194.37,64203.78,26.20308
2026-07-25 17:15:00+00:00,64203.79,64281.28,64203.79,64271.93,42.90554
2026-07-25 17:30:00+00:00,64271.93,64321.57,64256.0,64288.95,53.98418
2026-07-25 17:45:00+00:00,64288.94,64356.0,64250.58,64267.4,64.72426
2026-07-25 18:00:00+00:00,64267.41,64420.0,64267.41,64360.01,87.29169
2026-07-25 18:15:00+00:00,64360.01,64420.0,64346.36,64419.99,50.34865
2026-07-25 18:30:00+00:00,64420.0,64475.28,64388.37,64396.0,123.75417
2026-07-25 18:45:00+00:00,64396.0,64446.71,64392.44,64415.99,53.12617
2026-07-25 19:00:00+00:00,64415.99,64438.12,64404.0,64436.01,29.42806
2026-07-25 19:15:00+00:00,64436.0,64436.01,64396.0,64409.64,55.8133
2026-07-25 19:30:00+00:00,64409.64,64412.91,64399.55,64399.57,40.6985
2026-07-25 19:45:00+00:00,64399.57,64428.0,64388.38,64388.38,93.55744
2026-07-25 20:00:00+00:00,64388.39,64392.74,64344.0,64378.01,28.74173
2026-07-25 20:15:00+00:00,64378.0,64391.04,64343.0,64371.35,112.85241
2026-07-25 20:30:00+00:00,64371.35,64371.35,64319.41,64323.53,18.67554
2026-07-25 20:45:00+00:00,64323.52,64351.45,64313.0,64339.75,53.63198
2026-07-25 21:00:00+00:00,64339.75,64339.75,64263.03,64277.99,34.83042
2026-07-25 21:15:00+00:00,64278.0,64293.16,64263.03,64291.93,26.52796
2026-07-25 21:30:00+00:00,64291.94,64371.88,64291.93,64333.86,31.49745
2026-07-25 21:45:00+00:00,64333.86,64430.0,64333.86,64344.02,84.2088
2026-07-25 22:00:00+00:00,64344.02,64406.01,64344.01,64406.0,88.23098
2026-07-25 22:15:00+00:00,64406.0,64421.58,64376.68,64395.91,86.76632
2026-07-25 22:30:00+00:00,64395.92,64413.39,64359.12,64413.0,129.77462
2026-07-25 22:45:00+00:00,64413.0,64426.0,64364.82,64412.0,321.16531
2026-07-25 23:00:00+00:00,64412.01,64429.38,64399.99,64400.0,100.28378
2026-07-25 23:15:00+00:00,64400.0,64420.29,64393.01,64398.0,47.36311
2026-07-25 23:30:00+00:00,64398.0,64427.88,64382.01,64382.01,177.62139
2026-07-25 23:45:00+00:00,64382.02,64392.42,64363.0,64375.0,92.53932
2026-07-26 00:00:00+00:00,64375.01,64434.0,64350.0,64433.99,73.75412
2026-07-26 00:15:00+00:00,64433.99,64486.0,64420.01,64474.87,111.95067
2026-07-26 00:30:00+00:00,64474.86,64482.0,64414.05,64423.89,32.97548
2026-07-26 00:45:00+00:00,64423.88,64507.0,64406.0,64506.99,38.05631
2026-07-26 01:00:00+00:00,64506.99,64541.66,64466.0,64500.0,48.42585
2026-07-26 01:15:00+00:00,64500.0,64502.96,64472.16,64474.05,31.78005
2026-07-26 01:30:00+00:00,64474.06,64498.62,64466.76,64480.0,46.1107
2026-07-26 01:45:00+00:00,64480.0,64488.18,64456.67,64462.0,150.86488
2026-07-26 02:00:00+00:00,64462.0,64475.52,64427.59,64474.0,53.47661
2026-07-26 02:15:00+00:00,64474.0,64476.0,64446.0,64474.0,27.40633
2026-07-26 02:30:00+00:00,64474.0,64480.0,64432.99,64440.0,18.65602
2026-07-26 02:45:00+00:00,64440.0,64527.59,64440.0,64527.56,17.48364
2026-07-26 03:00:00+00:00,64527.57,64578.21,64488.73,64576.0,97.76511
2026-07-26 03:15:00+00:00,64575.99,64576.01,64537.01,64563.0,60.86008
2026-07-26 03:30:00+00:00,64563.01,64582.0,64545.18,64545.36,51.9466
2026-07-26 03:45:00+00:00,64545.35,64557.01,64530.15,64557.0,94.3914
2026-07-26 04:00:00+00:00,64557.0,64557.01,64505.28,64505.29,102.91177
2026-07-26 04:15:00+00:00,64505.28,64549.22,64491.73,64549.22,26.85008
2026-07-26 04:30:00+00:00,64549.22,64579.98,64534.85,64579.98,23.22361
2026-07-26 04:45:00+00:00,64579.98,64599.95,64508.01,64530.06,272.17907
2026-07-26 05:00:00+00:00,64530.06,64530.07,64495.47,64520.0,32.91015
2026-07-26 05:15:00+00:00,64520.0,64520.0,64493.0,64493.0,20.59732
2026-07-26 05:30:00+00:00,64493.01,64493.01,64403.95,64475.68,46.22716
2026-07-26 05:45:00+00:00,64475.67,64475.68,64417.68,64417.69,31.41045
2026-07-26 06:00:00+00:00,64417.68,64437.88,64350.0,64350.0,164.89639
2026-07-26 06:15:00+00:00,64350.0,64357.42,64293.81,64301.76,67.58037
2026-07-26 06:30:00+00:00,64301.76,64400.01,64301.76,64374.0,142.45745
2026-07-26 06:45:00+00:00,64373.99,64457.55,64373.99,64438.0,33.3016
2026-07-26 07:00:00+00:00,64438.01,64460.0,64398.28,64428.01,52.60063
2026-07-26 07:15:00+00:00,64428.01,64438.16,64357.84,64367.98,35.6678
2026-07-26 07:30:00+00:00,64367.98,64375.72,64341.99,64342.0,132.73532
2026-07-26 07:45:00+00:00,64341.99,64375.74,64341.99,64370.0,52.4936
2026-07-26 08:00:00+00:00,64370.0,64392.73,64353.0,64392.73,99.62798
2026-07-26 08:15:00+00:00,64392.72,64412.99,64374.4,64394.0,24.68928
2026-07-26 08:30:00+00:00,64394.0,64442.2,64393.99,64442.19,19.8348
2026-07-26 08:45:00+00:00,64442.19,64493.99,64442.19,64480.01,59.99785
2026-07-26 09:00:00+00:00,64480.02,64510.01,64478.38,64499.98,49.80638
2026-07-26 09:15:00+00:00,64499.98,64545.36,64499.98,64530.01,53.18902
2026-07-26 09:30:00+00:00,64530.01,64543.1,64513.0,64543.1,41.69813
2026-07-26 09:45:00+00:00,64543.09,64549.02,64538.0,64538.0,20.13133
2026-07-26 10:00:00+00:00,64538.01,64538.01,64503.95,64509.96,29.44256
2026-07-26 10:15:00+00:00,64509.97,64540.0,64497.62,64518.3,58.38491
2026-07-26 10:30:00+00:00,64518.29,64549.99,64518.29,64549.99,17.27472
2026-07-26 10:45:00+00:00,64549.98,64573.73,64515.39,64515.4,31.94521
2026-07-26 11:00:00+00:00,64515.39,64535.99,64509.99,64510.17,54.26278
2026-07-26 11:15:00+00:00,64510.18,64522.0,64503.95,64503.95,44.51931
2026-07-26 11:30:00+00:00,64503.96,64503.96,64495.17,64495.17,30.52863
2026-07-26 11:45:00+00:00,64495.18,64515.22,64495.17,64507.35,45.53327
2026-07-26 12:00:00+00:00,64507.36,64662.99,64507.35,64609.01,160.89459
2026-07-26 12:15:00+00:00,64609.02,64620.22,64516.0,64572.82,72.79326
2026-07-26 12:30:00+00:00,64572.81,64572.82,64503.95,64503.95,29.32702
2026-07-26 12:45:00+00:00,64503.96,64503.96,64434.0,64466.67,56.27842
2026-07-26 13:00:00+00:00,64466.68,64468.59,64414.0,64423.61,30.09577
2026-07-26 13:15:00+00:00,64423.61,64514.0,64423.6,64470.02,37.48216
2026-07-26 13:30:00+00:00,64470.01,64556.0,64454.8,64555.99,118.02241
2026-07-26 13:45:00+00:00,64556.0,64571.42,64503.18,64518.0,133.55376
2026-07-26 14:00:00+00:00,64517.99,64768.23,64517.99,64709.96,247.23486
2026-07-26 14:15:00+00:00,64709.96,64709.97,64624.28,64630.31,77.02999
2026-07-26 14:30:00+00:00,64630.31,64724.0,64624.28,64693.0,84.62733
2026-07-26 14:45:00+00:00,64692.99,64758.86,64683.0,64712.99,95.34997
2026-07-26 15:00:00+00:00,64713.0,64774.27,64673.42,64673.42,83.62094
2026-07-26 15:15:00+00:00,64673.42,64783.0,64673.42,64757.56,79.89255
2026-07-26 15:30:00+00:00,64757.56,64827.0,64734.0,64800.84,88.19898
2026-07-26 15:45:00+00:00,64800.83,64800.84,64743.0,64768.0,62.15648
2026-07-26 16:00:00+00:00,64768.0,64798.39,64703.23,64718.97,92.81253
2026-07-26 16:15:00+00:00,64718.96,64814.17,64718.96,64801.26,56.66483
2026-07-26 16:30:00+00:00,64801.25,64940.51,64801.25,64830.0,174.83803
2026-07-26 16:45:00+00:00,64829.99,64838.75,64734.16,64734.17,95.73503
2026-07-26 17:00:00+00:00,64734.17,64772.0,64676.91,64772.0,148.00673
2026-07-26 17:15:00+00:00,64771.99,64794.45,64710.53,64715.27,75.86123
2026-07-26 17:30:00+00:00,64715.26,64753.0,64668.91,64681.99,47.11499
2026-07-26 17:45:00+00:00,64681.99,64704.0,64673.06,64697.2,76.8302
2026-07-26 18:00:00+00:00,64697.21,64705.99,64680.97,64683.01,30.65491
2026-07-26 18:15:00+00:00,64683.0,64698.66,64668.91,64688.61,29.06538
2026-07-26 18:30:00+00:00,64688.61,64721.05,64676.72,64703.52,29.43301
2026-07-26 18:45:00+00:00,64703.51,64769.99,64703.51,64734.38,25.60951
2026-07-26 19:00:00+00:00,64734.39,64741.83,64671.91,64671.93,28.0392
2026-07-26 19:15:00+00:00,64671.93,64742.45,64671.92,64720.01,287.35995
2026-07-26 19:30:00+00:00,64720.01,64753.0,64720.0,64722.36,23.87359
2026-07-26 19:45:00+00:00,64722.35,64722.36,64693.17,64695.52,30.28444
2026-07-26 20:00:00+00:00,64695.52,64703.36,64683.8,64691.71,32.6584
2026-07-26 20:15:00+00:00,64691.71,64691.71,64631.57,64649.99,38.34311
2026-07-26 20:30:00+00:00,64650.0,64669.99,64649.99,64662.72,27.55768
2026-07-26 20:45:00+00:00,64662.72,64662.72,64649.03,64649.04,21.45863
2026-07-26 21:00:00+00:00,64649.04,64719.75,64649.03,64698.1,46.89118
2026-07-26 21:15:00+00:00,64698.09,64859.99,64695.92,64819.17,80.08651
2026-07-26 21:30:00+00:00,64819.16,64844.44,64793.0,64793.01,64.6335
2026-07-26 21:45:00+00:00,64793.01,64924.0,64793.01,64858.02,76.65386
2026-07-26 22:00:00+00:00,64858.03,65244.0,64858.03,65206.96,364.29556
2026-07-26 22:15:00+00:00,65206.96,65260.86,65170.0,65204.0,251.44376
2026-07-26 22:30:00+00:00,65204.0,65502.6,65184.12,65467.66,512.58867
2026-07-26 22:45:00+00:00,65467.67,65500.0,65378.0,65412.68,202.74593
2026-07-26 23:00:00+00:00,65412.69,65577.0,65381.77,65408.51,380.32212
2026-07-26 23:15:00+00:00,65408.52,65494.33,65312.0,65334.0,114.36837
2026-07-26 23:30:00+00:00,65334.0,65409.01,65273.76,65407.21,69.84145
2026-07-26 23:45:00+00:00,65407.2,65463.97,65351.28,65399.99,65.61733
2026-07-27 00:00:00+00:00,65400.0,65418.81,65188.0,65227.32,165.58006
2026-07-27 00:15:00+00:00,65227.33,65263.85,65108.0,65199.99,110.46359
2026-07-27 00:30:00+00:00,65199.99,65229.99,65118.0,65160.28,86.8325
2026-07-27 00:45:00+00:00,65160.29,65191.28,65065.46,65131.95,102.89772
2026-07-27 01:00:00+00:00,65131.96,65206.84,65050.04,65057.84,90.1331
2026-07-27 01:15:00+00:00,65057.85,65084.0,64992.0,65019.88,99.73863
2026-07-27 01:30:00+00:00,65019.89,65119.85,64892.03,65096.28,200.57501
2026-07-27 01:45:00+00:00,65096.29,65225.75,65084.0,65206.21,88.34049
2026-07-27 02:00:00+00:00,65206.21,65220.0,65160.0,65206.01,66.50551
2026-07-27 02:15:00+00:00,65206.0,65249.74,65154.02,65186.54,157.88042
2026-07-27 02:30:00+00:00,65186.54,65281.64,65118.08,65239.45,149.86356
2026-07-27 02:45:00+00:00,65239.44,65265.64,65126.77,65172.0,101.56876
2026-07-27 03:00:00+00:00,65172.02,65290.0,65161.99,65279.99,304.08051
2026-07-27 03:15:00+00:00,65280.0,65341.77,65263.83,65319.99,71.93959
2026-07-27 03:30:00+00:00,65319.99,65359.98,65254.0,65356.7,74.90696
2026-07-27 03:45:00+00:00,65356.7,65367.73,65269.99,65284.0,68.25576
2026-07-27 04:00:00+00:00,65284.0,65374.79,65242.69,65318.51,73.083
2026-07-27 04:15:00+00:00,65318.51,65500.0,65288.26,65325.33,126.96272
2026-07-27 04:30:00+00:00,65325.32,65436.87,65252.3,65393.82,72.44253
2026-07-27 04:45:00+00:00,65393.81,65393.82,65282.8,65282.8,59.07156
2026-07-27 05:00:00+00:00,65282.81,65396.01,65282.8,65372.48,52.17643
2026-07-27 05:15:00+00:00,65372.48,65438.0,65340.0,65411.99,74.11703
2026-07-27 05:30:00+00:00,65411.99,65424.01,65370.0,65384.0,89.88681
2026-07-27 05:45:00+00:00,65384.0,65493.38,65351.62,65468.38,68.61345
2026-07-27 06:00:00+00:00,65468.38,65744.6,65459.42,65597.41,373.74294
2026-07-27 06:15:00+00:00,65597.4,65640.0,65462.14,65492.54,188.55276
2026-07-27 06:30:00+00:00,65492.54,65580.0,65471.87,65526.11,155.03545
2026-07-27 06:45:00+00:00,65526.11,65530.0,65404.9,65416.76,150.01615
2026-07-27 07:00:00+00:00,65416.77,65441.63,65346.52,65422.0,378.17587
2026-07-27 07:15:00+00:00,65422.01,65447.02,65396.34,65410.49,75.74706
2026-07-27 07:30:00+00:00,65410.5,65410.5,65217.16,65283.99,214.85757
2026-07-27 07:45:00+00:00,65283.99,65326.0,65221.99,65221.99,397.31069
2026-07-27 08:00:00+00:00,65221.99,65250.0,65166.66,65189.99,175.41743
2026-07-27 08:15:00+00:00,65189.99,65258.0,65136.0,65239.57,224.19767
2026-07-27 08:30:00+00:00,65239.58,65239.58,65158.87,65163.76,184.04136
2026-07-27 08:45:00+00:00,65163.76,65207.37,65128.85,65162.98,141.31872
2026-07-27 09:00:00+00:00,65162.98,65162.98,65100.0,65122.01,281.88264
2026-07-27 09:15:00+00:00,65122.0,65234.0,65117.25,65225.67,259.72741
2026-07-27 09:30:00+00:00,65225.68,65348.17,65210.37,65303.99,322.63114
2026-07-27 09:45:00+00:00,65303.98,65308.67,65262.15,65262.17,613.91953
2026-07-27 10:00:00+00:00,65262.18,65272.92,65230.01,65248.0,123.59549
2026-07-27 10:15:00+00:00,65248.0,65390.0,65243.04,65348.01,127.00806
2026-07-27 10:30:00+00:00,65348.01,65416.44,65344.5,65410.0,99.01923
2026-07-27 10:45:00+00:00,65410.0,65432.0,65333.33,65333.35,62.67715
2026-07-27 11:00:00+00:00,65333.35,65333.36,65242.06,65254.7,82.57155
2026-07-27 11:15:00+00:00,65254.69,65265.94,65128.95,65128.95,56.27013
2026-07-27 11:30:00+00:00,65128.95,65210.04,65118.08,65158.01,84.12977
2026-07-27 11:45:00+00:00,65158.0,65158.0,65092.0,65100.79,64.17857
2026-07-27 12:00:00+00:00,65100.79,65255.76,65076.98,65086.01,132.86022
2026-07-27 12:15:00+00:00,65086.0,65144.0,65009.28,65009.29,105.61203
2026-07-27 12:30:00+00:00,65009.28,65054.37,64836.0,65046.79,261.72569
2026-07-27 12:45:00+00:00,65046.78,65134.37,65015.0,65086.0,87.53437
2026-07-27 13:00:00+00:00,65086.0,65124.0,64968.0,64978.22,89.9647
2026-07-27 13:15:00+00:00,64978.21,65055.93,64913.12,64947.6,112.20363
2026-07-27 13:30:00+00:00,64947.6,65686.68,64943.66,65668.2,493.29255
2026-07-27 13:45:00+00:00,65668.2,65718.0,65184.0,65217.37,381.08054
2026-07-27 14:00:00+00:00,65217.38,65431.9,65134.36,65367.99,207.81897
2026-07-27 14:15:00+00:00,65367.99,65396.26,64870.68,64870.69,249.98249
2026-07-27 14:30:00+00:00,64870.69,64886.9,64459.82,64476.0,406.89652
2026-07-27 14:45:00+00:00,64476.0,64710.0,64472.01,64687.45,267.77876
2026-07-27 15:00:00+00:00,64687.45,64776.0,64579.22,64728.87,211.16088
2026-07-27 15:15:00+00:00,64728.87,64774.0,64554.51,64658.0,118.64548
2026-07-27 15:30:00+00:00,64658.0,64700.0,64418.01,64580.79,191.81385
2026-07-27 15:45:00+00:00,64580.8,64637.79,64534.79,64554.01,74.66972
2026-07-27 16:00:00+00:00,64554.0,64683.53,64538.54,64616.0,95.70287
2026-07-27 16:15:00+00:00,64616.0,64796.0,64517.78,64734.01,176.37759
2026-07-27 16:30:00+00:00,64734.0,64970.93,64734.0,64923.77,113.42357
2026-07-27 16:45:00+00:00,64923.77,64949.99,64811.28,64898.52,87.86898
2026-07-27 17:00:00+00:00,64898.53,64949.22,64794.37,64897.29,100.06495
2026-07-27 17:15:00+00:00,64897.29,65061.86,64884.0,65002.55,149.59182
2026-07-27 17:30:00+00:00,65002.55,65090.0,64996.0,65000.0,88.07984
2026-07-27 17:45:00+00:00,65000.01,65031.81,64955.43,65019.81,66.75546
2026-07-27 18:00:00+00:00,65019.81,65058.32,64962.67,64962.67,51.3454
2026-07-27 18:15:00+00:00,64962.66,64962.66,64843.32,64918.87,81.84223
2026-07-27 18:30:00+00:00,64918.87,64932.89,64755.67,64837.33,118.37073
2026-07-27 18:45:00+00:00,64837.33,64880.72,64763.97,64878.0,71.70508
2026-07-27 19:00:00+00:00,64878.0,65026.35,64810.9,64974.0,56.36905
2026-07-27 19:15:00+00:00,64974.01,65029.3,64929.88,64996.01,80.17271
2026-07-27 19:30:00+00:00,64996.01,65078.0,64972.01,64978.0,79.86145
2026-07-27 19:45:00+00:00,64978.0,64984.0,64920.5,64984.0,75.42113
2026-07-27 20:00:00+00:00,64983.99,65056.0,64944.0,64956.28,46.50783
2026-07-27 20:15:00+00:00,64956.27,65015.24,64908.01,65015.24,26.55528
2026-07-27 20:30:00+00:00,65015.24,65026.16,64950.0,64950.02,35.16231
2026-07-27 20:45:00+00:00,64950.01,64964.01,64908.01,64960.65,89.47417
2026-07-27 21:00:00+00:00,64960.64,64960.65,64900.0,64903.43,59.64167
2026-07-27 21:15:00+00:00,64903.44,64903.44,64819.16,64828.38,70.01358
2026-07-27 21:30:00+00:00,64828.37,64880.0,64790.28,64819.2,57.73121
2026-07-27 21:45:00+00:00,64819.21,64869.91,64800.0,64821.25,50.68757
2026-07-27 22:00:00+00:00,64821.26,64821.26,64671.07,64726.01,113.55303
2026-07-27 22:15:00+00:00,64726.01,64757.93,64577.06,64602.71,94.8295
2026-07-27 22:30:00+00:00,64602.7,64602.71,64150.0,64213.99,371.10991
2026-07-27 22:45:00+00:00,64213.99,64225.82,63792.0,63792.0,551.05412
2026-07-27 23:00:00+00:00,63792.01,63858.97,63605.56,63800.01,460.29236
2026-07-27 23:15:00+00:00,63800.01,63940.27,63726.0,63882.56,214.36235
2026-07-27 23:30:00+00:00,63882.38,63922.0,63634.0,63685.96,162.42513
2026-07-27 23:45:00+00:00,63685.95,63790.0,63663.47,63755.86,110.57211
2026-07-28 00:00:00+00:00,63755.86,63791.33,63500.0,63681.99,260.55552
2026-07-28 00:15:00+00:00,63682.0,63827.49,63584.0,63704.3,164.16661
2026-07-28 00:30:00+00:00,63704.3,63709.66,63570.98,63610.01,97.37051
2026-07-28 00:45:00+00:00,63610.0,63619.71,63469.3,63487.88,188.9528
2026-07-28 01:00:00+00:00,63487.88,63529.89,63059.39,63198.93,566.39123
2026-07-28 01:15:00+00:00,63198.94,63356.85,63128.45,63315.51,388.46039
2026-07-28 01:30:00+00:00,63315.51,63397.95,63180.0,63198.0,162.38483
2026-07-28 01:45:00+00:00,63198.0,63316.69,63178.0,63230.83,127.97334
2026-07-28 02:00:00+00:00,63230.82,63285.02,63163.93,63267.99,131.57977
2026-07-28 02:15:00+00:00,63267.98,63305.94,63204.16,63235.97,94.95833
2026-07-28 02:30:00+00:00,63235.96,63245.86,63123.0,63130.0,108.25048
2026-07-28 02:45:00+00:00,63130.0,63206.44,63108.0,63185.59,94.43036
2026-07-28 03:00:00+00:00,63185.59,63298.0,63168.01,63277.08,87.02706
2026-07-28 03:15:00+00:00,63277.09,63346.3,63250.0,63300.62,258.79499
2026-07-28 03:30:00+00:00,63300.63,63375.39,63228.57,63356.38,266.40643
2026-07-28 03:45:00+00:00,63356.39,63369.99,63284.59,63343.83,116.27208
2026-07-28 04:00:00+00:00,63343.82,63354.39,63285.01,63345.67,127.79223
2026-07-28 04:15:00+00:00,63345.67,63361.85,63295.1,63295.11,103.37053
2026-07-28 04:30:00+00:00,63295.1,63295.1,63221.26,63286.08,44.50102
2026-07-28 04:45:00+00:00,63286.08,63354.55,63286.03,63350.95,67.51004
2026-07-28 05:00:00+00:00,63350.95,63498.6,63323.09,63450.64,94.68383
2026-07-28 05:15:00+00:00,63450.65,63623.5,63450.64,63545.26,136.74637
2026-07-28 05:30:00+00:00,63545.26,63545.37,63432.38,63545.36,93.67556
2026-07-28 05:45:00+00:00,63545.37,63561.03,63451.61,63451.61,65.41263
2026-07-28 06:00:00+00:00,63451.62,63467.32,63395.13,63424.22,108.17896
2026-07-28 06:15:00+00:00,63424.22,63526.86,63424.21,63521.99,105.11982
2026-07-28 06:30:00+00:00,63522.0,63584.01,63506.05,63580.0,76.39278
2026-07-28 06:45:00+00:00,63580.0,63660.72,63545.38,63640.63,171.03132
2026-07-28 07:00:00+00:00,63640.63,63668.71,63539.55,63583.9,363.51929
2026-07-28 07:15:00+00:00,63583.9,63590.0,63513.81,63575.76,267.726
2026-07-28 07:30:00+00:00,63575.76,63582.0,63488.0,63488.0,204.64728
2026-07-28 07:45:00+00:00,63488.01,63528.35,63455.58,63505.99,150.09273
